seed,day,time,participant
423874,2,17,7
423874,2,17,8
423874,2,17,9
423874,2,17,14
423874,2,17,15
423874,2,17,16
423874,2,17,17
423874,2,17,18
423874,2,17,19
423874,2,17,20
423874,2,17,21
423874,2,17,22
423874,2,17,25
423874,2,17,26
423874,2,17,27
423874,2,17,28
423874,2,18,0
423874,2,18,4
423874,2,18,5
423874,2,18,7
423874,2,18,8
423874,2,18,9
423874,2,18,11
423874,2,18,14
423874,2,18,15
423874,2,18,16
423874,2,18,17
423874,2,18,18
423874,2,18,20
423874,2,18,21
423874,2,18,24
423874,2,18,25
423874,2,18,26
423874,2,18,27
423874,2,18,28
423874,2,18,29
423874,2,19,5
423874,2,19,6
423874,2,19,7
423874,2,19,10
423874,2,19,20
423874,2,19,21
423874,2,19,22
423874,2,19,25
423874,2,19,27
423874,2,19,28
423874,2,20,0
423874,2,20,3
423874,2,20,5
423874,2,20,8
423874,2,20,9
423874,2,20,10
423874,2,20,7
423874,2,20,12
423874,2,20,14
423874,2,20,15
423874,2,20,16
423874,2,20,17
423874,2,20,18
423874,2,20,19
423874,2,20,21
423874,2,20,22
423874,2,20,25
423874,2,20,27
423874,2,20,28
423874,2,20,29
423874,2,21,0
423874,2,21,2
423874,2,21,3
423874,2,21,5
423874,2,21,6
423874,2,21,7
423874,2,21,8
423874,2,21,9
423874,2,21,10
423874,2,21,11
423874,2,21,14
423874,2,21,15
423874,2,21,17
423874,2,21,18
423874,2,21,20
423874,2,21,22
423874,2,21,23
423874,2,21,25
423874,2,21,27
423874,2,21,29
423874,2,22,29
423874,2,22,1
423874,2,22,3
423874,2,22,4
423874,2,22,5
423874,2,22,7
423874,2,22,8
423874,2,22,9
423874,2,22,11
423874,2,22,15
423874,2,22,16
423874,2,22,17
423874,2,22,14
423874,2,22,19
423874,2,22,22
423874,2,22,23
423874,2,22,25
423874,2,22,26
423874,2,22,27
423874,2,22,28
423874,2,23,0
423874,2,23,1
423874,2,23,4
423874,2,23,5
423874,2,23,6
423874,2,23,7
423874,2,23,8
423874,2,23,9
423874,2,23,10
423874,2,23,11
423874,2,23,12
423874,2,23,14
423874,2,23,16
423874,2,23,17
423874,2,23,18
423874,2,23,22
423874,2,23,23
423874,2,23,25
423874,2,23,27
423874,2,23,29
423874,2,24,0
423874,2,24,1
423874,2,24,4
423874,2,24,6
423874,2,24,8
423874,2,24,9
423874,2,24,10
423874,2,24,11
423874,2,24,12
423874,2,24,14
423874,2,24,16
423874,2,24,17
423874,2,24,18
423874,2,24,19
423874,2,24,20
423874,2,24,22
423874,2,24,23
423874,2,24,25
423874,2,24,27
423874,2,24,28
423874,2,25,1
423874,2,25,2
423874,2,25,3
423874,2,25,4
423874,2,25,9
423874,2,25,7
423874,2,25,8
423874,2,25,10
423874,2,25,11
423874,2,25,12
423874,2,25,14
423874,2,25,15
423874,2,25,16
423874,2,25,17
423874,2,25,19
423874,2,25,20
423874,2,25,21
423874,2,25,22
423874,2,25,26
423874,2,25,29
423874,2,26,0
423874,2,26,4
423874,2,26,5
423874,2,26,6
423874,2,26,7
423874,2,26,9
423874,2,26,10
423874,2,26,12
423874,2,26,14
423874,2,26,15
423874,2,26,17
423874,2,26,18
423874,2,26,19
423874,2,26,20
423874,2,26,21
423874,2,26,22
423874,2,26,23
423874,2,26,25
423874,2,26,28
423874,2,26,29
423874,2,27,0
423874,2,27,2
423874,2,27,3
423874,2,27,4
423874,2,27,5
423874,2,27,6
423874,2,27,7
423874,2,27,8
423874,2,27,10
423874,2,27,11
423874,2,27,13
423874,2,27,14
423874,2,27,15
423874,2,27,16
423874,2,27,19
423874,2,27,20
423874,2,27,21
423874,2,27,23
423874,2,27,25
423874,2,27,26
423874,2,28,0
423874,2,28,1
423874,2,28,3
423874,2,28,5
423874,2,28,6
423874,2,28,7
423874,2,28,8
423874,2,28,11
423874,2,28,12
423874,2,28,14
423874,2,28,15
423874,2,28,13
423874,2,28,18
423874,2,28,19
423874,2,28,22
423874,2,28,23
423874,2,28,24
423874,2,28,26
423874,2,28,27
423874,2,28,29
423874,2,29,0
423874,2,29,1
423874,2,29,2
423874,2,29,3
423874,2,29,5
423874,2,29,6
423874,2,29,8
423874,2,29,9
423874,2,29,10
423874,2,29,11
423874,2,29,12
423874,2,29,16
423874,2,29,13
423874,2,29,18
423874,2,29,19
423874,2,29,20
423874,2,29,22
423874,2,29,24
423874,2,29,25
423874,2,29,26
423874,2,30,0
423874,2,30,1
423874,2,30,2
423874,2,30,3
423874,2,30,5
423874,2,30,6
423874,2,30,7
423874,2,30,8
423874,2,30,9
423874,2,30,11
423874,2,30,14
423874,2,30,16
423874,2,30,13
423874,2,30,18
423874,2,30,21
423874,2,30,22
423874,2,30,23
423874,2,30,24
423874,2,30,27
423874,2,30,29
423874,2,31,0
423874,2,31,2
423874,2,31,3
423874,2,31,5
423874,2,31,6
423874,2,31,7
423874,2,31,8
423874,2,31,13
423874,2,31,11
423874,2,31,15
423874,2,31,16
423874,2,31,17
423874,2,31,18
423874,2,31,19
423874,2,31,21
423874,2,31,23
423874,2,31,24
423874,2,31,25
423874,2,31,26
423874,2,31,28
423874,2,32,0
423874,2,32,1
423874,2,32,2
423874,2,32,3
423874,2,32,4
423874,2,32,5
423874,2,32,7
423874,2,32,10
423874,2,32,12
423874,2,32,13
423874,2,32,16
423874,2,32,17
423874,2,32,18
423874,2,32,19
423874,2,32,21
423874,2,32,22
423874,2,32,24
423874,2,32,26
423874,2,32,27
423874,2,32,29
423874,2,33,0
423874,2,33,1
423874,2,33,2
423874,2,33,4
423874,2,33,5
423874,2,33,13
423874,2,33,10
423874,2,33,11
423874,2,33,12
423874,2,33,14
423874,2,33,16
423874,2,33,17
423874,2,33,18
423874,2,33,20
423874,2,33,21
423874,2,33,22
423874,2,33,23
423874,2,33,25
423874,2,33,26
423874,2,33,27
423874,3,0,0
423874,3,0,1
423874,3,0,6
423874,3,0,3
423874,3,0,4
423874,3,0,13
423874,3,0,7
423874,3,0,10
423874,3,0,12
423874,3,0,18
423874,3,0,15
423874,3,0,17
423874,3,0,19
423874,3,0,20
423874,3,0,22
423874,3,0,24
423874,3,0,25
423874,3,0,26
423874,3,0,23
423874,3,0,28
423874,3,1,0
423874,3,1,1
423874,3,1,2
423874,3,1,3
423874,3,1,6
423874,3,1,9
423874,3,1,10
423874,3,1,11
423874,3,1,12
423874,3,1,13
423874,3,1,14
423874,3,1,15
423874,3,1,16
423874,3,1,17
423874,3,1,18
423874,3,1,19
423874,3,1,23
423874,3,1,24
423874,3,1,26
423874,3,1,27
423874,3,2,0
423874,3,2,1
423874,3,2,2
423874,3,2,7
423874,3,2,5
423874,3,2,6
423874,3,2,10
423874,3,2,11
423874,3,2,12
423874,3,2,13
423874,3,2,15
423874,3,2,17
423874,3,2,18
423874,3,2,19
423874,3,2,22
423874,3,2,23
423874,3,2,25
423874,3,2,26
423874,3,2,27
423874,3,2,28
423874,3,3,0
423874,3,3,1
423874,3,3,3
423874,3,3,4
423874,3,3,6
423874,3,3,7
423874,3,3,9
423874,3,3,10
423874,3,3,11
423874,3,3,12
423874,3,3,13
423874,3,3,15
423874,3,3,19
423874,3,3,20
423874,3,3,18
423874,3,3,23
423874,3,3,24
423874,3,3,25
423874,3,3,26
423874,3,3,27
423874,3,4,6
423874,3,4,7
423874,3,4,23
423874,3,4,25
423874,3,4,28
423874,3,5,0
423874,3,5,5
423874,3,5,6
423874,3,5,7
423874,3,5,9
423874,3,5,10
423874,3,5,11
423874,3,5,13
423874,3,5,15
423874,3,5,19
423874,3,5,12
423874,3,5,17
423874,3,5,18
423874,3,5,20
423874,3,5,23
423874,3,5,24
423874,3,5,25
423874,3,5,26
423874,3,5,27
423874,3,5,28
423874,3,6,0
423874,3,6,1
423874,3,6,6
423874,3,6,3
423874,3,6,4
423874,3,6,7
423874,3,6,9
423874,3,6,11
423874,3,6,14
423874,3,6,19
423874,3,6,12
423874,3,6,17
423874,3,6,20
423874,3,6,21
423874,3,6,22
423874,3,6,23
423874,3,6,25
423874,3,6,26
423874,3,6,28
423874,3,6,29
423874,3,7,0
423874,3,7,1
423874,3,7,2
423874,3,7,3
423874,3,7,4
423874,3,7,7
423874,3,7,9
423874,3,7,11
423874,3,7,12
423874,3,7,13
423874,3,7,19
423874,3,7,16
423874,3,7,17
423874,3,7,20
423874,3,7,21
423874,3,7,22
423874,3,7,24
423874,3,7,26
423874,3,7,27
423874,3,7,29
423874,3,8,0
423874,3,8,1
423874,3,8,3
423874,3,8,4
423874,3,8,6
423874,3,8,7
423874,3,8,9
423874,3,8,10
423874,3,8,11
423874,3,8,14
423874,3,8,15
423874,3,8,12
423874,3,8,17
423874,3,8,19
423874,3,8,20
423874,3,8,21
423874,3,8,22
423874,3,8,27
423874,3,8,28
423874,3,8,29
423874,3,9,6
423874,3,9,4
423874,3,9,5
423874,3,9,7
423874,3,9,9
423874,3,9,10
423874,3,9,12
423874,3,9,13
423874,3,9,14
423874,3,9,15
423874,3,9,16
423874,3,9,17
423874,3,9,20
423874,3,9,21
423874,3,9,22
423874,3,9,19
423874,3,9,23
423874,3,9,26
423874,3,9,27
423874,3,9,0
423874,3,10,0
423874,3,10,1
423874,3,10,2
423874,3,10,5
423874,3,10,9
423874,3,10,10
423874,3,10,12
423874,3,10,13
423874,3,10,14
423874,3,10,15
423874,3,10,16
423874,3,10,17
423874,3,10,19
423874,3,10,20
423874,3,10,23
423874,3,10,24
423874,3,10,25
423874,3,10,26
423874,3,10,27
423874,3,10,29
423874,3,11,0
423874,3,11,1
423874,3,11,2
423874,3,11,4
423874,3,11,5
423874,3,11,9
423874,3,11,10
423874,3,11,11
423874,3,11,12
423874,3,11,14
423874,3,11,15
423874,3,11,16
423874,3,11,17
423874,3,11,19
423874,3,11,20
423874,3,11,21
423874,3,11,23
423874,3,11,24
423874,3,11,27
423874,3,11,29
423874,3,12,0
423874,3,12,2
423874,3,12,4
423874,3,12,6
423874,3,12,7
423874,3,12,8
423874,3,12,9
423874,3,12,11
423874,3,12,12
423874,3,12,14
423874,3,12,15
423874,3,12,16
423874,3,12,17
423874,3,12,21
423874,3,12,24
423874,3,12,25
423874,3,12,26
423874,3,12,19
423874,3,12,28
423874,3,12,29
423874,3,13,6
423874,3,13,7
423874,3,13,21
423874,3,13,22
423874,3,13,28
423874,3,14,5
423874,3,14,6
423874,3,14,7
423874,3,14,20
423874,3,14,21
423874,3,14,22
423874,3,14,23
423874,3,14,25
423874,3,14,27
423874,3,14,28
423874,3,15,0
423874,3,15,1
423874,3,15,3
423874,3,15,4
423874,3,15,6
423874,3,15,8
423874,3,15,11
423874,3,15,12
423874,3,15,13
423874,3,15,14
423874,3,15,19
423874,3,15,20
423874,3,15,21
423874,3,15,22
423874,3,15,23
423874,3,15,24
423874,3,15,29
423874,3,15,26
423874,3,15,27
423874,3,15,28
423874,3,16,0
423874,3,16,1
423874,3,16,2
423874,3,16,3
423874,3,16,4
423874,3,16,5
423874,3,16,8
423874,3,16,9
423874,3,16,11
423874,3,16,12
423874,3,16,14
423874,3,16,16
423874,3,16,17
423874,3,16,20
423874,3,16,23
423874,3,16,24
423874,3,16,25
423874,3,16,26
423874,3,16,27
423874,3,16,29
423874,3,17,2
423874,3,17,3
423874,3,17,4
423874,3,17,5
423874,3,17,8
423874,3,17,12
423874,3,17,13
423874,3,17,14
423874,3,17,16
423874,3,17,17
423874,3,17,19
423874,3,17,21
423874,3,17,22
423874,3,17,23
423874,3,17,24
423874,3,17,25
423874,3,17,26
423874,3,17,27
423874,3,17,29
423874,3,17,0
423874,3,18,1
423874,3,18,2
423874,3,18,4
423874,3,18,5
423874,3,18,6
423874,3,18,7
423874,3,18,8
423874,3,18,9
423874,3,18,10
423874,3,18,11
423874,3,18,14
423874,3,18,16
423874,3,18,19
423874,3,18,20
423874,3,18,21
423874,3,18,22
423874,3,18,25
423874,3,18,23
423874,3,18,28
423874,3,18,29
423874,3,19,5
423874,3,19,6
423874,3,19,7
423874,3,19,10
423874,3,19,20
423874,3,19,21
423874,3,19,23
423874,3,19,25
423874,3,19,27
423874,3,19,28
423874,3,20,2
423874,3,20,3
423874,3,20,4
423874,3,20,7
423874,3,20,8
423874,3,20,9
423874,3,20,10
423874,3,20,11
423874,3,20,12
423874,3,20,13
423874,3,20,14
423874,3,20,16
423874,3,20,19
423874,3,20,20
423874,3,20,21
423874,3,20,22
423874,3,20,24
423874,3,20,25
423874,3,20,26
423874,3,20,29
423874,3,21,1
423874,3,21,2
423874,3,21,3
423874,3,21,4
423874,3,21,5
423874,3,21,8
423874,3,21,9
423874,3,21,10
423874,3,21,11
423874,3,21,15
423874,3,21,16
423874,3,21,17
423874,3,21,18
423874,3,21,20
423874,3,21,21
423874,3,21,24
423874,3,21,26
423874,3,21,27
423874,3,21,28
423874,3,21,29
423874,3,22,1
423874,3,22,2
423874,3,22,4
423874,3,22,5
423874,3,22,7
423874,3,22,8
423874,3,22,11
423874,3,22,13
423874,3,22,14
423874,3,22,15
423874,3,22,16
423874,3,22,17
423874,3,22,18
423874,3,22,21
423874,3,22,22
423874,3,22,23
423874,3,22,24
423874,3,22,25
423874,3,22,27
423874,3,22,29
423874,3,23,3
423874,3,23,4
423874,3,23,5
423874,3,23,6
423874,3,23,7
423874,3,23,8
423874,3,23,10
423874,3,23,11
423874,3,23,14
423874,3,23,15
423874,3,23,16
423874,3,23,18
423874,3,23,20
423874,3,23,21
423874,3,23,22
423874,3,23,24
423874,3,23,25
423874,3,23,27
423874,3,23,28
423874,3,23,29
423874,3,24,1
423874,3,24,2
423874,3,24,3
423874,3,24,4
423874,3,24,5
423874,3,24,6
423874,3,24,8
423874,3,24,10
423874,3,24,11
423874,3,24,12
423874,3,24,13
423874,3,24,14
423874,3,24,15
423874,3,24,16
423874,3,24,18
423874,3,24,29
423874,3,24,26
423874,3,24,27
423874,3,24,28
423874,3,24,0
423874,3,25,0
423874,3,25,1
423874,3,25,2
423874,3,25,3
423874,3,25,4
423874,3,25,5
423874,3,25,6
423874,3,25,7
423874,3,25,8
423874,3,25,10
423874,3,25,13
423874,3,25,18
423874,3,25,15
423874,3,25,16
423874,3,25,21
423874,3,25,22
423874,3,25,23
423874,3,25,24
423874,3,25,28
423874,3,25,29
423874,3,26,0
423874,3,26,1
423874,3,26,2
423874,3,26,3
423874,3,26,5
423874,3,26,6
423874,3,26,8
423874,3,26,9
423874,3,26,10
423874,3,26,12
423874,3,26,13
423874,3,26,14
423874,3,26,16
423874,3,26,17
423874,3,26,18
423874,3,26,20
423874,3,26,22
423874,3,26,25
423874,3,26,27
423874,3,26,28
423874,3,27,0
423874,3,27,2
423874,3,27,3
423874,3,27,4
423874,3,27,5
423874,3,27,8
423874,3,27,9
423874,3,27,11
423874,3,27,13
423874,3,27,14
423874,3,27,15
423874,3,27,17
423874,3,27,18
423874,3,27,19
423874,3,27,20
423874,3,27,21
423874,3,27,22
423874,3,27,24
423874,3,27,25
423874,3,27,29
423874,3,28,1
423874,3,28,2
423874,3,28,3
423874,3,28,5
423874,3,28,6
423874,3,28,8
423874,3,28,9
423874,3,28,11
423874,3,28,13
423874,3,28,14
423874,3,28,15
423874,3,28,17
423874,3,28,18
423874,3,28,19
423874,3,28,21
423874,3,28,23
423874,3,28,24
423874,3,28,27
423874,3,28,28
423874,3,28,29
423874,3,29,1
423874,3,29,2
423874,3,29,3
423874,3,29,5
423874,3,29,7
423874,3,29,8
423874,3,29,10
423874,3,29,12
423874,3,29,13
423874,3,29,15
423874,3,29,16
423874,3,29,18
423874,3,29,20
423874,3,29,22
423874,3,29,23
423874,3,29,24
423874,3,29,25
423874,3,29,26
423874,3,29,28
423874,3,29,29
423874,3,30,0
423874,3,30,1
423874,3,30,2
423874,3,30,6
423874,3,30,8
423874,3,30,9
423874,3,30,11
423874,3,30,13
423874,3,30,14
423874,3,30,15
423874,3,30,16
423874,3,30,17
423874,3,30,18
423874,3,30,20
423874,3,30,21
423874,3,30,22
423874,3,30,25
423874,3,30,26
423874,3,30,28
423874,3,30,29
423874,3,31,2
423874,3,31,3
423874,3,31,4
423874,3,31,5
423874,3,31,7
423874,3,31,8
423874,3,31,9
423874,3,31,10
423874,3,31,12
423874,3,31,13
423874,3,31,14
423874,3,31,16
423874,3,31,17
423874,3,31,18
423874,3,31,19
423874,3,31,22
423874,3,31,24
423874,3,31,26
423874,3,31,28
423874,3,31,29
423874,3,32,0
423874,3,32,3
423874,3,32,4
423874,3,32,5
423874,3,32,7
423874,3,32,8
423874,3,32,9
423874,3,32,10
423874,3,32,12
423874,3,32,13
423874,3,32,18
423874,3,32,16
423874,3,32,19
423874,3,32,21
423874,3,32,22
423874,3,32,23
423874,3,32,25
423874,3,32,26
423874,3,32,27
423874,3,32,28
423874,3,33,1
423874,3,33,2
423874,3,33,3
423874,3,33,5
423874,3,33,6
423874,3,33,8
423874,3,33,9
423874,3,33,10
423874,3,33,11
423874,3,33,14
423874,3,33,15
423874,3,33,16
423874,3,33,17
423874,3,33,18
423874,3,33,21
423874,3,33,24
423874,3,33,25
423874,3,33,26
423874,3,33,27
423874,3,33,29
423874,4,0,1
423874,4,0,2
423874,4,0,4
423874,4,0,5
423874,4,0,6
423874,4,0,7
423874,4,0,10
423874,4,0,11
423874,4,0,14
423874,4,0,15
423874,4,0,17
423874,4,0,18
423874,4,0,19
423874,4,0,24
423874,4,0,21
423874,4,0,26
423874,4,0,29
423874,4,0,0
423874,4,0,27
423874,4,0,28
423874,4,1,0
423874,4,1,1
423874,4,1,2
423874,4,1,4
423874,4,1,5
423874,4,1,9
423874,4,1,6
423874,4,1,11
423874,4,1,12
423874,4,1,13
423874,4,1,14
423874,4,1,15
423874,4,1,17
423874,4,1,18
423874,4,1,16
423874,4,1,21
423874,4,1,23
423874,4,1,24
423874,4,1,26
423874,4,1,29
423874,4,2,0
423874,4,2,1
423874,4,2,2
423874,4,2,4
423874,4,2,5
423874,4,2,7
423874,4,2,8
423874,4,2,13
423874,4,2,14
423874,4,2,11
423874,4,2,17
423874,4,2,20
423874,4,2,21
423874,4,2,18
423874,4,2,23
423874,4,2,24
423874,4,2,25
423874,4,2,26
423874,4,2,28
423874,4,2,29
423874,4,3,0
423874,4,3,1
423874,4,3,7
423874,4,3,4
423874,4,3,5
423874,4,3,9
423874,4,3,11
423874,4,3,12
423874,4,3,13
423874,4,3,14
423874,4,3,15
423874,4,3,16
423874,4,3,17
423874,4,3,19
423874,4,3,21
423874,4,3,24
423874,4,3,25
423874,4,3,26
423874,4,3,28
423874,4,3,29
423874,4,4,5
423874,4,4,6
423874,4,4,7
423874,4,4,10
423874,4,4,20
423874,4,5,0
423874,4,5,1
423874,4,5,3
423874,4,5,4
423874,4,5,5
423874,4,5,6
423874,4,5,7
423874,4,5,8
423874,4,5,9
423874,4,5,14
423874,4,5,11
423874,4,5,12
423874,4,5,13
423874,4,5,17
423874,4,5,18
423874,4,5,23
423874,4,5,26
423874,4,5,27
423874,4,5,28
423874,4,5,29
423874,4,6,1
423874,4,6,3
423874,4,6,4
423874,4,6,7
423874,4,6,8
423874,4,6,9
423874,4,6,10
423874,4,6,11
423874,4,6,12
423874,4,6,13
423874,4,6,16
423874,4,6,15
423874,4,6,20
423874,4,6,22
423874,4,6,24
423874,4,6,25
423874,4,6,26
423874,4,6,27
423874,4,6,28
423874,4,6,29
423874,4,7,0
423874,4,7,1
423874,4,7,3
423874,4,7,4
423874,4,7,8
423874,4,7,9
423874,4,7,7
423874,4,7,12
423874,4,7,13
423874,4,7,15
423874,4,7,16
423874,4,7,18
423874,4,7,19
423874,4,7,24
423874,4,7,21
423874,4,7,22
423874,4,7,26
423874,4,7,27
423874,4,7,28
423874,4,7,29
423874,4,8,1
423874,4,8,3
423874,4,8,4
423874,4,8,6
423874,4,8,7
423874,4,8,8
423874,4,8,11
423874,4,8,12
423874,4,8,13
423874,4,8,15
423874,4,8,16
423874,4,8,18
423874,4,8,19
423874,4,8,20
423874,4,8,21
423874,4,8,22
423874,4,8,24
423874,4,8,26
423874,4,8,27
423874,4,8,28
423874,4,9,0
423874,4,9,1
423874,4,9,2
423874,4,9,5
423874,4,9,6
423874,4,9,7
423874,4,9,4
423874,4,9,10
423874,4,9,11
423874,4,9,12
423874,4,9,13
423874,4,9,16
423874,4,9,18
423874,4,9,15
423874,4,9,21
423874,4,9,22
423874,4,9,23
423874,4,9,24
423874,4,9,25
423874,4,9,27
423874,4,10,0
423874,4,10,2
423874,4,10,3
423874,4,10,4
423874,4,10,5
423874,4,10,6
423874,4,10,8
423874,4,10,10
423874,4,10,11
423874,4,10,12
423874,4,10,13
423874,4,10,15
423874,4,10,16
423874,4,10,18
423874,4,10,19
423874,4,10,20
423874,4,10,23
423874,4,10,24
423874,4,10,25
423874,4,10,29
423874,4,11,0
423874,4,11,1
423874,4,11,2
423874,4,11,4
423874,4,11,5
423874,4,11,6
423874,4,11,8
423874,4,11,11
423874,4,11,12
423874,4,11,13
423874,4,11,15
423874,4,11,16
423874,4,11,18
423874,4,11,19
423874,4,11,20
423874,4,11,21
423874,4,11,24
423874,4,11,25
423874,4,11,27
423874,4,11,29
423874,4,12,1
423874,4,12,2
423874,4,12,3
423874,4,12,5
423874,4,12,6
423874,4,12,8
423874,4,12,10
423874,4,12,11
423874,4,12,12
423874,4,12,14
423874,4,12,16
423874,4,12,17
423874,4,12,18
423874,4,12,15
423874,4,12,20
423874,4,12,23
423874,4,12,24
423874,4,12,25
423874,4,12,27
423874,4,12,29
423874,4,13,6
423874,4,13,7
423874,4,13,10
423874,4,13,20
423874,4,13,22
423874,4,14,5
423874,4,14,6
423874,4,14,7
423874,4,14,10
423874,4,14,20
423874,4,14,21
423874,4,14,22
423874,4,14,23
423874,4,14,25
423874,4,14,27
423874,4,15,0
423874,4,15,1
423874,4,15,4
423874,4,15,8
423874,4,15,9
423874,4,15,10
423874,4,15,11
423874,4,15,12
423874,4,15,13
423874,4,15,14
423874,4,15,15
423874,4,15,16
423874,4,15,17
423874,4,15,18
423874,4,15,19
423874,4,15,20
423874,4,15,21
423874,4,15,23
423874,4,15,25
423874,4,15,29
423874,4,16,0
423874,4,16,1
423874,4,16,2
423874,4,16,3
423874,4,16,4
423874,4,16,9
423874,4,16,11
423874,4,16,12
423874,4,16,17
423874,4,16,14
423874,4,16,15
423874,4,16,16
423874,4,16,18
423874,4,16,19
423874,4,16,20
423874,4,16,21
423874,4,16,23
423874,4,16,24
423874,4,16,25
423874,4,16,27
423874,4,17,0
423874,4,17,3
423874,4,17,4
423874,4,17,7
423874,4,17,8
423874,4,17,9
423874,4,17,11
423874,4,17,12
423874,4,17,13
423874,4,17,14
423874,4,17,16
423874,4,17,17
423874,4,17,18
423874,4,17,15
423874,4,17,20
423874,4,17,22
423874,4,17,23
423874,4,17,24
423874,4,17,25
423874,4,17,27
423874,4,18,2
423874,4,18,3
423874,4,18,6
423874,4,18,9
423874,4,18,14
423874,4,18,12
423874,4,18,13
423874,4,18,15
423874,4,18,16
423874,4,18,17
423874,4,18,19
423874,4,18,20
423874,4,18,21
423874,4,18,22
423874,4,18,23
423874,4,18,24
423874,4,18,25
423874,4,18,26
423874,4,18,27
423874,4,18,29
423874,4,19,6
423874,4,19,7
423874,4,19,10
423874,4,19,21
423874,4,19,22
423874,4,20,2
423874,4,20,3
423874,4,20,6
423874,4,20,8
423874,4,20,9
423874,4,20,12
423874,4,20,13
423874,4,20,14
423874,4,20,15
423874,4,20,17
423874,4,20,18
423874,4,20,19
423874,4,20,20
423874,4,20,21
423874,4,20,22
423874,4,20,23
423874,4,20,24
423874,4,20,25
423874,4,20,26
423874,4,20,29
423874,4,21,1
423874,4,21,2
423874,4,21,5
423874,4,21,8
423874,4,21,9
423874,4,21,10
423874,4,21,14
423874,4,21,16
423874,4,21,17
423874,4,21,18
423874,4,21,20
423874,4,21,21
423874,4,21,22
423874,4,21,23
423874,4,21,24
423874,4,21,25
423874,4,21,26
423874,4,21,27
423874,4,21,28
423874,4,21,29
423874,4,22,0
423874,4,22,1
423874,4,22,2
423874,4,22,3
423874,4,22,5
423874,4,22,7
423874,4,22,8
423874,4,22,13
423874,4,22,14
423874,4,22,15
423874,4,22,16
423874,4,22,18
423874,4,22,19
423874,4,22,17
423874,4,22,22
423874,4,22,25
423874,4,22,26
423874,4,22,27
423874,4,22,28
423874,4,22,29
423874,4,23,1
423874,4,23,2
423874,4,23,3
423874,4,23,5
423874,4,23,6
423874,4,23,8
423874,4,23,9
423874,4,23,10
423874,4,23,13
423874,4,23,14
423874,4,23,15
423874,4,23,17
423874,4,23,21
423874,4,23,22
423874,4,23,23
423874,4,23,24
423874,4,23,26
423874,4,23,27
423874,4,23,28
423874,4,23,29
423874,4,24,0
423874,4,24,1
423874,4,24,2
423874,4,24,3
423874,4,24,4
423874,4,24,7
423874,4,24,9
423874,4,24,10
423874,4,24,11
423874,4,24,14
423874,4,24,15
423874,4,24,19
423874,4,24,20
423874,4,24,17
423874,4,24,22
423874,4,24,23
423874,4,24,26
423874,4,24,27
423874,4,24,28
423874,4,24,29
423874,4,25,1
423874,4,25,2
423874,4,25,3
423874,4,25,4
423874,4,25,5
423874,4,25,9
423874,4,25,10
423874,4,25,11
423874,4,25,13
423874,4,25,14
423874,4,25,15
423874,4,25,17
423874,4,25,19
423874,4,25,20
423874,4,25,22
423874,4,25,23
423874,4,25,24
423874,4,25,26
423874,4,25,28
423874,4,25,29
423874,4,26,0
423874,4,26,2
423874,4,26,5
423874,4,26,6
423874,4,26,8
423874,4,26,9
423874,4,26,10
423874,4,26,11
423874,4,26,14
423874,4,26,16
423874,4,26,17
423874,4,26,18
423874,4,26,19
423874,4,26,20
423874,4,26,21
423874,4,26,22
423874,4,26,23
423874,4,26,25
423874,4,26,27
423874,4,26,28
423874,4,27,0
423874,4,27,2
423874,4,27,3
423874,4,27,5
423874,4,27,6
423874,4,27,8
423874,4,27,9
423874,4,27,11
423874,4,27,12
423874,4,27,14
423874,4,27,16
423874,4,27,17
423874,4,27,19
423874,4,27,20
423874,4,27,21
423874,4,27,23
423874,4,27,26
423874,4,27,27
423874,4,27,28
423874,4,27,29
423874,4,28,0
423874,4,28,3
423874,4,28,7
423874,4,28,8
423874,4,28,9
423874,4,28,10
423874,4,28,11
423874,4,28,12
423874,4,28,13
423874,4,28,14
423874,4,28,16
423874,4,28,17
423874,4,28,18
423874,4,28,19
423874,4,28,20
423874,4,28,21
423874,4,28,22
423874,4,28,25
423874,4,28,26
423874,4,28,28
423874,4,29,0
423874,4,29,2
423874,4,29,3
423874,4,29,4
423874,4,29,5
423874,4,29,6
423874,4,29,7
423874,4,29,9
423874,4,29,10
423874,4,29,11
423874,4,29,12
423874,4,29,16
423874,4,29,19
423874,4,29,20
423874,4,29,21
423874,4,29,22
423874,4,29,24
423874,4,29,25
423874,4,29,28
423874,4,29,29
423874,4,30,1
423874,4,30,2
423874,4,30,4
423874,4,30,5
423874,4,30,7
423874,4,30,8
423874,4,30,9
423874,4,30,10
423874,4,30,13
423874,4,30,14
423874,4,30,15
423874,4,30,16
423874,4,30,19
423874,4,30,20
423874,4,30,21
423874,4,30,23
423874,4,30,25
423874,4,30,26
423874,4,30,28
423874,4,30,29
423874,4,31,0
423874,4,31,1
423874,4,31,3
423874,4,31,4
423874,4,31,5
423874,4,31,6
423874,4,31,9
423874,4,31,12
423874,4,31,13
423874,4,31,15
423874,4,31,16
423874,4,31,18
423874,4,31,19
423874,4,31,22
423874,4,31,23
423874,4,31,24
423874,4,31,25
423874,4,31,26
423874,4,31,27
423874,4,31,28
423874,4,32,0
423874,4,32,3
423874,4,32,6
423874,4,32,7
423874,4,32,8
423874,4,32,9
423874,4,32,10
423874,4,32,12
423874,4,32,13
423874,4,32,17
423874,4,32,18
423874,4,32,19
423874,4,32,21
